MID,fb,Rating
Mxlyyhej,"Shiva.. your dedication and commitment in the delivery of the whole set of reports for GTR is appreciated and very well recognized.
Your commitment helped you get to the next opportunity wherein you are able to work with the client directly.


There is one area where we felt as an area of improvement which is specifically related to communication. More on this followed in the overall section.",4
Mxlyyhej,,4
Mxlyyhej,Shiva.. you have been a very valuable team member wherein your work across the projects is recognized.,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhej,,4
Mxlyyhjx,,4
Mxlyyhjx,"Agreed his comments.
He need toÿupdate application handbooks monthly once, if any changes.
He should improve his effective collaboration with Catalina Minds.

",4
Mxlyyhjx,"Agreed his comments.
He has trained multiple Mindtree mindsÿwho are eventually supporting DWH and helping them in ETL module as well.
He should share his netezza knowledge to otherÿwithin or across team.

",4
Mxlyyhjx,,4
Mxlyyhjx,,4
Mxlyyhjx,"Yes, Agreed his points.

He needs to concentrate more forÿticket hygiene compliance in DWH module forÿremedyforce.

Need to checkÿ100% timesheet compliance.



",4
Mxlyyhjx,,4
Mxlyyhjx,,4
Mxlyyhjx,,4
Mxlyyhjx,,4
Mxlyygae,"Less no. of system testing defects were reportedÿ 
Quality of deliverables is very goodÿ 
No production issues are reported in recent releases",4
Mxlyygae,,4
Mxlyygae,,4
Mxlyygae,No instances of quality related issues and all the release went fine without any issues,4
Mxlyygae,,4
Mxlyygae,"VCMS release went fine and always suggest improvements on the processÿ 
Helped the team automate daily monitoring report for uploading the document in SharePoint site 
Automated the majority of the build process. It reduces the manual effort. This is good value addition to the project and SCM team has been provide the PowerShell scripts to migrate the security roles(dash impact)",4
Mxlyygae,,4
Mxlyygae,"
  Timesheet is getting filled on timely manner and should maintain the consistency 
 
 
  ",4
Mxlyygae,,4
Mxlyygae,"VCMS release went fine and always suggest improvements on the processÿ 
Helped the team automate daily monitoring report for uploading the document in SharePoint site",4
Mxlyygae,,4
Mxlyygae,"Completed all the assigned tasks on time and there are zero instances of delay from his side  
Always ready to stretch, to meet the deadline and is always available off hours to help SCM team with build and deployment",4
Mxlyygae,"No instances of quality related issues and all the release went fine without any issues 
Proper analysis is done before implementation and is actually delivering very good code and in the last few releases there were zero issues reported in production from KLO/Enhancements releases 

  
 
 
  ",4
Mxlyygae,,4
Mxlyygae,,4
Mxlyygae,"SDLC required for the development cycle is followed and proper impact analysis is done.ÿ  
Unit testing coverage is good but the same needs to be document for coverageÿ 
No. of defects reported in the recent SharePoint release is very less and zero production defects reported in recent release 
VCMS release which was very critical for customer went well without any issues. 
Created the UAT test cases for one of the enhancement which wasÿapproved and used by customer for sign-off UAT",4
Mxlyygae,,4
Mxlyygae,,4
Mxlyygae,,4
Mxlyygae,,4
Mxlyeexe,"Need to keep one more eye on this ticket hygiene complianceÿareas.
Need to support 100% effort for wsr task, i heard with managementÿsome tickets not yet updated correct details.
Need to maintain sheet for data quality issue and share the spread sheet to management every month.

",3.5
Mxlyeexe,,3.5
Mxlyeexe,"Should share data science cross skilled knowledge to team.
Need to follow up shadow support activity ÿatleast one month for trained areas.
Should shareÿR, Python, Statistics, SAS, Big Data, Hadoop - Hive, Fume, Map Reduce knowledge to team for support new Big data project.




ÿ",3.5
Mxlyeexe,,3.5
Mxlyeexe,,3.5
Mxlyeexe,"Need to inform Team lead or management for bonus points.

Organizationalÿevent-ÿInform to team earlier and ask to perform as team.",3.5
Mxlyeexe,"She need to contribute more for improvement initiatives works.
Need to cross check with respective team for shift left activities whether they have followed correct process or not.
Should update Application hand book whenever changes happened in application side.
Collaboration and co-ordination is important within team for solve the problem. Should follow up.
Need to focus two more session in SAS side every quarter.",3.5
Mxlyeexe,,3.5
Mxlyeexe,,3.5
Mxlyeexe,,3.5
Mxlyeexe,,3.5
Mxlyeexe,,3.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetxj,,5.5
Mxlyetat,"
As an Angular JS expert, Sadha supported the project team in coming up with stable designs and code base.


For complex designs and implementations, Sadha provided his support during design and development for the entire team.


Sadha ensured that the stability of the code is maintained across the project and took up lots of tasks proactively to ensure code quality.

",4.5
Mxlyetat,,4.5
Mxlyetat,"
For all the major Angular JS implementations in the project, Sadha was the point of contact for the entire offshore team in terms of design.


He anchored design review discussions with senior and customer side architects to get designs approved.


He ensured that all the requirements are clearly understood and converted to stable designs which the team can take up and develop.


Throughout the developmentÿphase, Sadha provided support for the entire Angular JS team.

",4.5
Mxlyetat,,4.5
Mxlyetat,,4.5
Mxlyetat,"
Sadha has theÿdomainÿand technical expertise needed for handling various implementations needed for ABG.


In future, Sadha will be able to leverage his expertise and experience in similar kind of projects.

",4.5
Mxlyetat,"
Sadha ensured that his skill set in enhanced by undergoing various technical courses.


Sadha supported new joiners in the team to scale in Angular JS.

",4.5
Mxlyetat,,4.5
Mxlyetat,"
Sadha played a crucial role in theÿpost go live support and stabilisation of the code basis.


Sadha is working closely with the Architects and onsite team to resolve and address all critical issues faced during the warranty period.


Sadha supported the team in coming up with stable platform code base and handled all the Angular JS code merges needed in the project.

",4.5
Mxlyetat,,4.5
Mxlyetat,"
Sadha understands the end to end functionalities and architecture very well. This enabled him to come up with robust designs for Angular JS.


Sadha is involved in various technically challenging implementations in the project and he made sure that there is no gap in understanding of requirements.

",4.5
Mxlyetat,,4.5
Mxlyetat,,4.5
Mxlyetat,"
Though Sadha is involved in various tracks simultaneously, he ensured that project timelines are adhered and met.


Sadha is always willing to put theÿextra effort needed for meeting various commitments on timelines.

",4.5
Mxlyetat,"
Sadha has expert level knowledge of Angular JS.


Sadha is focussed on enhancing his technical skills by understanding the best practices followed in the industry.


Always willing to explore and learn new technologies.



",4.5
Mxlyetat,,4.5
Mxlyetat,,4.5
Mxlyetat,,4.5
Mxlyetat,,4.5
Mxlyetat,,4.5
Mxlyetya,Anurag handles a critical trading application single handedly. He has got many appreciation over the last couple of months for developing new innovative features that helped business users to be more efficient.ÿ,4
Mxlyetya,,4
Mxlyetya,He maintains good communication and raport with the business users.,4
Mxlyetya,,4
Mxlyetya,There are no Quality issues with his delivery.,4
Mxlyetya,,4
Mxlyetya,As mentioned above he was instrumental in building new features that eliminated manual work.,4
Mxlyetya,,4
Mxlyetya,He has a good knowledge of the development process at Cargill and follows that.,4
Mxlyetya,,4
Mxlyetya,Agreed,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetya,On target till date for all tasks that he has taken up.,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetya,,4
Mxlyetej,,4
Mxlyetej,"Sankar is IOS lead for Darwin team who works closely with Subodh and customer.


He has good hold on the Techno-functional aspects. His team has good respect for Sankar as lead.







Sankar communicates with his team and stakeholders in timely and precise manner.",4
Mxlyetej,,4
Mxlyetej,"As a IOS lead, Sankar is doing as expected. He adheres to schedule and process.",4
Mxlyetej,,4
Mxlyetej,"Irrespective of inter-dependent team combinations, Sankar ensures that delivery of IOS side development happens as per commitment.",4
Mxlyetej,,4
Mxlyetej,"Sankar is more focused on future technology enhancements along with current technical aspects.


He is very good techi person who likes to improve self with latest trends in market.",4
Mxlyetej,,4
Mxlyetej,"IOS deliverables are managed well by Sankar for himself and team.


He is single point of contact for IOS deliverables in Darwin-India area from customer stand point.ÿ",4
Mxlyetej,,4
Mxlyetej,Sankar ensures timely deliverables for him and his team.,4
Mxlyetej,,4
Mxlyetej,,4
Mxlyetej,,4
Mxlyetej,,4
Mxlyeteg,,3.5
Mxlyeteg,"Quality of deliverable was good. Her contribution to eVending project and code quality was appreciated.

She has done peer code review





Focus more on integration testing and complex modules.",3.5
Mxlyeteg,,3.5
Mxlyeteg,Agreed. It would have been good if you have presented where the learning was implied.,3.5
Mxlyeteg,"Agreed and she has been a significant contributor in this part.

She had extensively shown her administration skills in setting up new VM Template.ÿ




She can be little proactive in learning new skills.ÿ


",3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyeteg,,3.5
Mxlyettg,His contribution is very average in FR SDMP,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,Agreed. The FR SDMP deliverable was well within the limits,3.5
Mxlyettg,Follows ARC ADM process.ÿ,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,This area needs improvement. havent seen any YORBIT courses completed by Radha,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyettg,,3.5
Mxlyetjj,,4
Mxlyetjj,"- Nanda is very approachable by all leads and managers.
- Takes up complete ownership and is self-managed without the need for any follow-ups. Has a great passion for working and would probably start coding even if woken in the middle of night :)",4
Mxlyetjj,#NAME?,4
Mxlyetjj,,4
Mxlyetjj,,4
Mxlyetjj,"Same as above. There was no lack of effort and number of hours put in by Nanda. As a lead, he set u pa very good example to the team - always being patient and approachable even during tough times.",4
Mxlyetjj,"While some stepa are taken in this direction, more automated approaches is what I will look forward to in the coming days",4
Mxlyetjj,,4
Mxlyetjj,#NAME?,4
Mxlyetjj,,4
Mxlyetjj,#NAME?,4
Mxlyetjj,,4
Mxlyetjj,,4
Mxlyetjj,"- Nanda is a very good team player; always willing to help all team members, ready to share knowledge, take steps to mentor and guide them.
- Has always provided valuable inputs for their career plans and during appraisals",4
Mxlyetjj,,4
Mxlyetjj,,4
Mxlyetjj,,4
Mxlyetjj,,4
Mxlyejyh,,4
Mxlyejyh,"Though not much domain skills required for this role,but she is can understand user requirements well and implement it.",4
Mxlyejyh,"1. Been working as a consultant to Unilever for over a year and have acted as the Sharepoint-online POC for HUL (south Asia ) users .
2. Taken initiative to provide guidance and support for the users who had complex custom sites with 3rd party components in dealing with issues post migrations .",4
Mxlyejyh,she is learning quickly from her client dealing experiences and upgrading herself.,4
Mxlyejyh,,4
Mxlyejyh,"In general, she is a good communicator",4
Mxlyejyh,,4
Mxlyejyh,"She has ability to listen feedback and improve.
She has excellent English skills.",4
Mxlyejyh,,4
Mxlyejyh,"1. Studied and raised concerns regarding impact of restricted designer access , 3rd party component failure and SCA access removal due to migration to SharePoint online .
2.ÿResolved any escalation from client in timely fashion .
3. Responded to all the user queries promptly & to the best of abilityÿ
4. collaborated effectively with migrations and global development teams to help out with issue addressing for usersÿ
5.She is dealing with a tough customer and learning the skills to manage the situation.",4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,No quality defects in her work,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejyh,,4
Mxlyejea,,3
Mxlyejea,As part of housekeeping activity Ramesh used to share disk space information pertaining to reporting servers. However he should come up with an automated script s which should pick the disks which has low space and should be highlighted.,3
Mxlyejea,,3
Mxlyejea,Ramesh has worked closely with SME team during IT outages and completed the tasks. As part of learning he also needs to make sure about reporting job which needs to be stopped before deployment (if impacted) and post deployment it should be started. Ideally Ramesh needs to create ÿone SR and assigned to WINTEL team for start/stop activities and during that ÿperiod his presence is very much required.ÿ,3
Mxlyejea,"Ramesh has contributed significantly while working on reporting incidents for the respective countries and provided resolutions/workarounds with in the timelines. However in the recent past we have received escalations from USL, HUL as they are unable to generate report specific to business requirement i.e JV report.ÿ





In order to reduce such escalations, reporting team (Ramesh) should come up with best practices and we can see reduction in incidents and at the same time quality of reports also improve.ÿ",3
